ncodpers,ind_empleado,pais_residencia,sexo,age,AgeStatus,ind_nuevo,antiguedad,indrel,indrel_1mes,tiprel_1mes,indresi,indext,indfall,tipodom,cod_prov,ind_actividad_cliente,renta,segmento,ind_ahor_fin_ult1,ind_aval_fin_ult1,ind_cco_fin_ult1,ind_cder_fin_ult1,ind_cno_fin_ult1,ind_ctju_fin_ult1,ind_ctma_fin_ult1,ind_ctop_fin_ult1,ind_ctpp_fin_ult1,ind_deco_fin_ult1,ind_deme_fin_ult1,ind_dela_fin_ult1,ind_ecue_fin_ult1,ind_fond_fin_ult1,ind_hip_fin_ult1,ind_plan_fin_ult1,ind_pres_fin_ult1,ind_reca_fin_ult1,ind_tjcr_fin_ult1,ind_valo_fin_ult1,ind_viv_fin_ult1,ind_nomina_ult1,ind_nom_pens_ult1,ind_recibo_ult1
113763,0,1,0,54,0,0,200,1,1.0,0,1,0,0,1,18,1,0.0,2,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1
113762,0,1,1,42,0,0,200,1,1.0,1,0,1,0,1,0,0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113761,0,1,0,45,0,0,200,1,1.0,0,1,0,0,1,8,1,33520.0,2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
113757,0,1,0,60,0,0,200,1,1.0,1,1,0,0,1,28,0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113753,0,1,0,57,0,0,200,1,1.0,1,1,0,0,1,35,0,56527.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113750,0,1,1,55,0,0,200,1,1.0,0,1,0,0,1,28,1,140618.0,2,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
113748,0,1,0,63,0,0,200,1,1.0,1,1,0,0,1,8,1,150025.0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
113746,0,1,1,43,0,0,200,1,1.0,0,1,0,0,1,22,1,0.0,2,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
113745,0,1,0,75,1,0,200,1,1.0,0,1,0,0,1,28,1,272464.0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113744,0,1,0,82,1,0,189,1,1.0,0,1,0,0,1,35,0,43696.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113742,0,1,0,53,0,0,200,1,1.0,0,1,0,0,1,28,1,0.0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
113741,0,1,0,40,0,0,197,1,1.0,0,1,0,0,1,28,1,200196.0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1
113739,0,1,0,50,0,0,200,1,1.0,0,1,0,0,1,11,1,104865.0,2,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
113737,0,1,1,49,0,0,200,1,1.0,1,1,0,0,1,29,0,35204.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113735,0,1,0,53,0,0,200,1,1.0,1,1,0,0,1,39,0,183096.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
113733,0,1,1,59,0,0,200,1,1.0,0,1,0,0,1,8,1,159475.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113776,0,1,0,47,0,0,200,1,1.0,0,1,0,0,1,28,1,133727.0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
113778,0,1,0,40,0,0,188,1,1.0,1,1,0,0,1,35,0,106867.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113781,0,1,1,80,1,0,200,1,1.0,0,1,0,0,1,28,1,210854.0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
113783,0,1,0,54,0,0,199,1,1.0,0,1,0,0,1,28,1,0.0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
113832,0,1,0,48,0,0,199,1,1.0,0,1,0,0,1,46,1,0.0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
113831,0,1,0,43,0,0,200,1,1.0,0,1,0,0,1,30,0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113829,0,1,0,42,0,0,198,1,1.0,1,1,0,0,1,39,0,127838.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113825,0,1,0,39,0,0,135,1,1.0,1,1,0,0,1,28,0,127145.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113824,0,1,0,41,0,0,126,1,1.0,1,1,0,0,1,28,0,139734.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113822,0,1,1,70,1,0,133,1,1.0,0,1,0,0,1,28,1,164618.0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
113821,0,1,1,79,1,0,200,1,1.0,0,1,0,0,1,28,1,142527.0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
113820,0,1,0,59,0,0,200,1,1.0,0,1,0,0,1,28,1,209658.0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1
113819,0,1,1,64,0,0,200,1,1.0,0,1,0,0,1,28,1,152773.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113815,0,1,0,48,0,0,200,1,1.0,0,1,0,0,1,28,1,222324.0,2,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
113814,0,1,0,42,0,0,200,1,1.0,0,1,1,0,1,8,1,109273.0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
113727,0,1,0,46,0,0,200,1,1.0,1,1,0,0,1,8,0,0.0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113813,0,1,1,56,0,0,202,1,1.0,1,1,0,0,1,46,0,0.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113809,0,1,0,58,0,0,200,1,1.0,0,1,0,0,1,28,1,201861.0,2,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1
113808,0,1,0,39,0,0,200,1,1.0,0,1,1,0,1,28,1,372157.0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
113805,0,1,1,42,0,0,200,1,1.0,1,1,0,0,1,29,0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113800,0,1,0,39,0,0,200,1,1.0,1,1,0,0,1,29,0,88350.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113798,0,1,0,77,1,0,200,1,1.0,1,1,0,0,1,46,0,43281.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113797,0,1,0,59,0,0,200,1,1.0,0,1,0,0,1,28,1,71118.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
113794,0,1,0,51,0,0,200,1,1.0,1,1,0,0,1,2,0,102045.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113793,0,1,1,46,0,0,200,1,1.0,0,1,0,0,1,28,1,222744.0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
113792,0,1,1,43,0,0,200,1,1.0,0,1,0,0,1,28,1,129761.0,2,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,1,1
113786,0,1,1,44,0,0,205,1,1.0,0,1,0,0,1,28,1,153441.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
113785,0,1,0,49,0,0,200,1,1.0,1,1,0,0,1,36,0,89656.0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113812,0,1,0,47,0,0,200,1,1.0,1,1,0,0,1,28,0,49771.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113726,0,1,0,51,0,0,200,1,1.0,0,1,0,0,1,46,1,55747.0,2,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
113725,0,1,1,45,0,0,200,1,1.0,1,1,0,0,1,28,1,144347.0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113722,0,1,0,55,0,0,200,1,1.0,1,1,0,0,1,8,0,80366.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113641,0,1,0,55,0,0,200,1,1.0,0,1,0,0,1,46,1,64615.0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113637,0,1,1,49,0,0,200,1,1.0,1,1,0,0,1,47,0,179897.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113634,0,1,0,53,0,0,200,1,1.0,1,1,0,0,1,8,0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113629,0,1,0,43,0,0,200,1,1.0,0,1,0,0,1,28,0,146770.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113628,0,1,0,56,0,0,200,1,1.0,1,1,0,0,1,46,0,105513.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
113625,0,1,1,54,0,0,208,1,1.0,0,1,0,0,1,3,0,117179.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113622,0,1,0,39,0,0,200,1,1.0,0,1,0,0,1,8,0,94053.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113621,0,1,0,44,0,0,200,1,1.0,0,1,0,0,1,28,1,252955.0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113617,0,1,0,50,0,0,78,1,1.0,1,1,0,0,1,28,0,76978.0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113614,0,1,0,51,0,0,199,1,1.0,0,1,0,0,1,28,1,106838.0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1
113613,0,1,0,42,0,0,191,1,1.0,1,1,0,0,1,28,0,153263.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113646,0,1,0,55,0,0,200,1,1.0,0,1,0,0,1,28,1,121991.0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
113612,0,1,0,40,0,0,200,1,1.0,1,1,0,0,1,28,0,116741.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113606,0,1,0,43,0,0,159,1,1.0,0,1,0,0,1,28,1,206262.0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113605,0,1,0,45,0,0,200,1,1.0,0,1,0,0,1,28,1,167986.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
113602,0,1,0,60,0,0,200,1,1.0,0,1,0,0,1,28,1,218334.0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1
113601,0,1,0,55,0,0,200,1,1.0,1,1,0,0,1,28,0,99823.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113600,0,1,0,43,0,0,200,1,1.0,1,1,0,0,1,8,0,136347.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113598,0,1,1,46,0,0,200,1,1.0,1,1,0,0,1,28,0,273092.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113597,0,1,0,76,1,0,169,1,1.0,0,1,0,0,1,28,1,97542.0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113596,0,1,1,55,0,0,200,1,1.0,0,1,0,0,1,28,1,53813.0,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1
113594,0,1,0,67,1,0,200,1,1.0,1,1,0,0,1,18,0,219461.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113592,0,1,1,51,0,0,200,1,1.0,0,1,0,0,1,50,1,199698.0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
113589,0,1,1,60,0,0,200,1,1.0,0,1,0,0,1,28,1,52974.0,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
113608,0,1,0,57,0,0,199,1,1.0,1,1,0,0,1,28,0,101121.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113587,0,1,0,67,1,0,197,1,1.0,0,1,0,0,1,19,0,132937.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113648,0,1,0,44,0,0,199,1,1.0,0,1,0,0,1,28,1,128654.0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113656,0,1,0,46,0,0,200,1,1.0,1,1,0,0,1,8,0,55002.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113719,0,1,0,46,0,0,200,1,1.0,0,1,0,0,1,28,1,77591.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113717,0,1,1,41,0,0,200,1,1.0,0,1,0,0,1,8,1,203215.0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
113715,0,1,1,74,1,0,199,1,1.0,1,1,0,0,1,46,0,31063.0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113711,0,1,0,46,0,0,200,1,1.0,0,1,0,0,1,28,1,482631.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
113709,0,1,0,63,0,0,200,1,1.0,0,1,0,0,1,28,1,103418.0,2,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1
113702,0,1,1,47,0,0,200,1,1.0,1,1,0,0,1,28,1,65932.0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
113701,0,1,0,48,0,0,200,1,1.0,0,1,0,0,1,33,1,67360.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
113700,0,1,1,47,0,0,200,1,1.0,0,1,0,0,1,28,1,44226.0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1
113698,0,1,0,57,0,0,200,1,1.0,1,1,0,0,1,28,0,73997.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113692,0,1,0,53,0,0,198,1,1.0,0,1,0,0,1,28,1,132767.0,2,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,1
113691,0,1,1,46,0,0,230,1,1.0,1,1,0,0,1,28,0,144982.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113650,0,1,0,78,1,0,200,1,1.0,1,1,0,0,1,3,0,61522.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113690,0,1,0,63,0,0,190,1,1.0,0,1,0,0,1,11,1,100743.0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
113683,0,1,0,37,0,0,63,1,1.0,0,1,0,0,1,28,1,0.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
113682,0,1,0,49,0,0,200,1,1.0,0,1,0,0,1,15,1,141061.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113680,0,1,1,0,1,0,200,1,1.0,0,1,0,0,1,28,1,194626.0,2,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
113678,0,1,0,57,0,0,200,1,1.0,0,1,0,0,1,28,1,261449.0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1
113670,0,1,0,59,0,0,142,1,1.0,1,1,0,0,1,28,1,194075.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113668,0,1,0,71,1,0,200,1,1.0,0,1,1,0,1,48,1,0.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113667,0,1,0,48,0,0,200,1,1.0,0,1,0,0,1,28,1,159946.0,2,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,1
113662,0,1,0,48,0,0,200,1,1.0,1,1,0,0,1,28,0,0.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113659,0,1,1,57,0,0,173,1,1.0,1,1,0,0,1,25,0,84594.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113658,0,1,0,78,1,0,200,1,1.0,0,1,0,0,1,28,1,81820.0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
113657,0,1,0,61,0,0,173,1,1.0,1,1,0,0,1,25,0,84594.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
113689,0,1,0,49,0,0,200,1,1.0,0,1,0,0,1,28,1,157895.0,2,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1
113374,0,1,1,46,0,0,200,1,1.0,0,1,0,0,1,50,1,171506.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
114242,0,1,0,79,1,0,95,1,1.0,1,1,0,0,1,19,0,95130.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114251,0,1,0,46,0,0,199,1,1.0,0,1,0,0,1,28,1,78240.0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
114794,0,1,1,49,0,0,199,1,1.0,1,1,0,0,1,29,0,64571.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114793,0,1,1,70,1,0,199,1,1.0,1,1,0,0,1,46,0,129255.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114792,0,1,0,71,1,0,199,1,1.0,0,1,0,0,1,46,1,129255.0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
114790,0,1,0,58,0,0,199,1,1.0,0,1,0,0,1,8,1,251168.0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
114788,0,1,1,50,0,0,199,1,1.0,1,1,0,0,1,28,0,62456.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114787,0,1,0,53,0,0,199,1,1.0,0,1,0,0,1,28,1,0.0,2,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1
114786,0,1,0,46,0,0,199,1,1.0,1,1,0,0,1,28,0,75242.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114783,0,1,0,0,1,0,199,1,1.0,0,1,0,0,1,28,1,109357.0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114782,0,1,0,39,0,0,199,1,1.0,1,1,0,0,1,28,1,96897.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
114781,0,1,1,45,0,0,199,1,1.0,1,1,0,0,1,28,0,173864.0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114779,0,1,1,48,0,0,199,1,1.0,0,1,0,0,1,15,1,106563.0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0
114773,0,1,0,62,0,0,199,1,1.0,0,1,0,0,1,38,0,175387.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114772,0,1,0,58,0,0,151,1,1.0,1,1,0,0,1,18,1,0.0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114771,0,1,1,58,0,0,196,1,1.0,0,1,0,0,1,18,1,0.0,2,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
114770,0,1,0,43,0,0,61,1,1.0,1,1,0,0,1,28,0,125189.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114769,0,1,0,43,0,0,199,1,1.0,0,1,0,0,1,28,1,164939.0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
114768,0,1,1,42,0,0,199,1,1.0,0,1,0,0,1,31,1,0.0,2,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1,1
114766,0,1,1,45,0,0,199,1,1.0,0,1,0,0,1,28,0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114765,0,1,0,48,0,0,199,1,1.0,0,1,0,0,1,28,1,344671.0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
114763,0,1,0,59,0,0,199,1,1.0,0,1,0,0,1,31,0,0.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114762,0,1,1,51,0,0,199,1,1.0,1,1,0,0,1,50,0,128029.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114761,0,1,0,59,0,0,199,1,1.0,1,1,0,0,1,50,0,242515.0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114760,0,1,0,46,0,0,138,1,1.0,1,1,0,0,1,26,0,111772.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114795,0,1,0,53,0,0,199,1,1.0,0,1,1,0,1,28,1,444328.0,2,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,1
114798,0,1,1,42,0,0,199,1,1.0,0,1,0,0,1,28,1,98107.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114799,0,1,0,59,0,0,199,1,1.0,0,1,0,0,1,23,0,47921.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114800,0,1,0,46,0,0,197,1,1.0,1,1,0,0,1,8,0,68001.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114843,0,1,1,43,0,0,199,1,1.0,0,1,0,0,1,28,1,203180.0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1
114842,0,1,1,57,0,0,195,1,1.0,0,1,0,0,1,41,1,340765.0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1
114841,0,1,0,52,0,0,199,1,1.0,0,1,0,0,1,41,1,90610.0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
114837,0,1,1,50,0,0,199,1,1.0,0,1,0,0,1,28,1,0.0,2,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1
114836,0,1,1,45,0,0,207,1,1.0,1,1,0,0,1,28,0,132924.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114835,0,1,0,0,1,0,199,1,1.0,0,1,0,0,1,13,0,76189.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114833,0,1,0,72,1,0,199,1,1.0,0,1,0,0,1,28,1,121951.0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114832,0,1,0,49,0,0,33,1,1.0,0,1,0,0,1,8,1,121178.0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
114829,0,1,1,39,0,0,199,1,1.0,0,1,0,0,1,28,1,162716.0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114826,0,1,1,44,0,0,129,1,1.0,1,1,0,0,1,28,0,210675.0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114823,0,1,0,66,1,0,199,1,1.0,1,1,0,0,1,35,0,141862.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114759,0,1,0,49,0,0,199,1,1.0,0,1,0,0,1,28,1,83016.0,2,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1
114821,0,1,0,48,0,0,192,1,1.0,0,1,0,0,1,21,1,27130.0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
114819,0,1,0,55,0,0,209,1,1.0,1,1,0,0,1,8,0,87824.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114818,0,1,1,84,1,0,199,1,1.0,1,1,0,0,1,5,0,133936.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114815,0,1,1,61,0,0,199,1,1.0,1,1,0,0,1,28,0,146367.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
